ensembl_gene_id	ensembl_transcript_id	ggallus_homolog_ensembl_gene	ggallus_homolog_orthology_type	ggallus_homolog_orthology_confidence
ENSTGUG00000004900	ENSTGUT00000005088	ENSGALG00000008543	ortholog_one2one	1
ENSTGUG00000004902	ENSTGUT00000005115	ENSGALG00000008536	ortholog_one2one	1
ENSTGUG00000004911	ENSTGUT00000005101	ENSGALG00000027275	ortholog_one2one	1
ENSTGUG00000004912	ENSTGUT00000005128	ENSGALG00000012109	ortholog_one2one	1
ENSTGUG00000004913	ENSTGUT00000005105	ENSGALG00000003585	ortholog_one2one	1
ENSTGUG00000004914	ENSTGUT00000005106	ENSGALG00000023172	ortholog_one2one	1
ENSTGUG00000004919	ENSTGUT00000005157	ENSGALG00000003603	ortholog_one2one	1
ENSTGUG00000004922	ENSTGUT00000005108			NA
ENSTGUG00000004923	ENSTGUT00000005110	ENSGALG00000019003	ortholog_one2one	1
ENSTGUG00000004924	ENSTGUT00000005112			NA
ENSTGUG00000004926	ENSTGUT00000005136	ENSGALG00000010077	ortholog_one2one	1
ENSTGUG00000004930	ENSTGUT00000005125			NA
ENSTGUG00000004938	ENSTGUT00000005173	ENSGALG00000008527	ortholog_one2one	1
ENSTGUG00000004941	ENSTGUT00000005159	ENSGALG00000015052	ortholog_one2one	1
ENSTGUG00000004942	ENSTGUT00000005137	ENSGALG00000012103	ortholog_one2one	1
ENSTGUG00000004950	ENSTGUT00000005153	ENSGALG00000010081	ortholog_one2one	1
ENSTGUG00000004951	ENSTGUT00000005140	ENSGALG00000012032	ortholog_one2one	1
ENSTGUG00000004952	ENSTGUT00000005150	ENSGALG00000011887	ortholog_one2one	1
ENSTGUG00000004954	ENSTGUT00000005155	ENSGALG00000012030	ortholog_one2one	1
ENSTGUG00000004961	ENSTGUT00000005172	ENSGALG00000011886	ortholog_one2one	1
ENSTGUG00000004966	ENSTGUT00000005158			NA
ENSTGUG00000004967	ENSTGUT00000005170	ENSGALG00000011681	ortholog_one2one	1
ENSTGUG00000004969	ENSTGUT00000005165	ENSGALG00000003612	ortholog_one2one	1
ENSTGUG00000004970	ENSTGUT00000005175	ENSGALG00000010090	ortholog_one2one	1
ENSTGUG00000004972	ENSTGUT00000005161	ENSGALG00000020558	ortholog_one2one	1
ENSTGUG00000004973	ENSTGUT00000005164	ENSGALG00000015050	ortholog_one2many	1
ENSTGUG00000004976	ENSTGUT00000005168	ENSGALG00000015050	ortholog_one2many	1
ENSTGUG00000004977	ENSTGUT00000005193	ENSGALG00000003634	ortholog_one2one	1
ENSTGUG00000004979	ENSTGUT00000005178	ENSGALG00000015045	ortholog_one2one	1
ENSTGUG00000004982	ENSTGUT00000005198	ENSGALG00000011688	ortholog_one2one	1
ENSTGUG00000004984	ENSTGUT00000005182	ENSGALG00000011883	ortholog_one2many	1
ENSTGUG00000004985	ENSTGUT00000005200	ENSGALG00000008525	ortholog_one2one	1
ENSTGUG00000004985	ENSTGUT00000005204	ENSGALG00000008525	ortholog_one2one	1
ENSTGUG00000004986	ENSTGUT00000005206	ENSGALG00000010097	ortholog_one2one	1
ENSTGUG00000004990	ENSTGUT00000005202	ENSGALG00000000438	ortholog_one2one	1
ENSTGUG00000004994	ENSTGUT00000005189	ENSGALG00000011882	ortholog_one2one	1
ENSTGUG00000005000	ENSTGUT00000005231	ENSGALG00000011877	ortholog_one2many	1
ENSTGUG00000005005	ENSTGUT00000005208	ENSGALG00000003652	ortholog_one2one	1
ENSTGUG00000005010	ENSTGUT00000005253	ENSGALG00000011685	ortholog_one2one	1
ENSTGUG00000005013	ENSTGUT00000005221	ENSGALG00000015036	ortholog_one2one	1
ENSTGUG00000005013	ENSTGUT00000005223	ENSGALG00000015036	ortholog_one2one	1
ENSTGUG00000005015	ENSTGUT00000005288	ENSGALG00000008508	ortholog_one2one	1
ENSTGUG00000005017	ENSTGUT00000005230	ENSGALG00000010103	ortholog_one2one	1
ENSTGUG00000005019	ENSTGUT00000005239	ENSGALG00000003689	ortholog_one2one	1
ENSTGUG00000005033	ENSTGUT00000005232	ENSGALG00000015032	ortholog_one2one	1
ENSTGUG00000005040	ENSTGUT00000005235	ENSGALG00000023355	ortholog_one2one	1
ENSTGUG00000005040	ENSTGUT00000005237	ENSGALG00000023355	ortholog_one2one	1
ENSTGUG00000005041	ENSTGUT00000005233	ENSGALG00000015028	ortholog_one2one	1
ENSTGUG00000005042	ENSTGUT00000005251	ENSGALG00000011848	ortholog_one2one	1
ENSTGUG00000005043	ENSTGUT00000005331	ENSGALG00000015027	ortholog_one2one	1
ENSTGUG00000005046	ENSTGUT00000005238			NA
ENSTGUG00000005047	ENSTGUT00000005262	ENSGALG00000010105	ortholog_one2one	1
ENSTGUG00000005048	ENSTGUT00000005256	ENSGALG00000003695	ortholog_one2one	1
ENSTGUG00000005060	ENSTGUT00000005285	ENSGALG00000011846	ortholog_one2many	1
ENSTGUG00000005064	ENSTGUT00000005275	ENSGALG00000011695	ortholog_one2one	1
ENSTGUG00000005065	ENSTGUT00000005259	ENSGALG00000003701	ortholog_one2one	1
ENSTGUG00000005068	ENSTGUT00000005281	ENSGALG00000003751	ortholog_one2one	1
ENSTGUG00000005070	ENSTGUT00000005273	ENSGALG00000010107	ortholog_one2one	1
ENSTGUG00000005081	ENSTGUT00000005311	ENSGALG00000009207	ortholog_one2one	1
ENSTGUG00000005084	ENSTGUT00000005276			NA
ENSTGUG00000005085	ENSTGUT00000005303	ENSGALG00000012020	ortholog_one2one	1
ENSTGUG00000005090	ENSTGUT00000005315	ENSGALG00000003765	ortholog_one2one	1
ENSTGUG00000005095	ENSTGUT00000005297	ENSGALG00000011842	ortholog_one2one	1
ENSTGUG00000005097	ENSTGUT00000005332	ENSGALG00000008563	ortholog_one2one	1
ENSTGUG00000005106	ENSTGUT00000005353	ENSGALG00000011836	ortholog_one2many	1
ENSTGUG00000005110	ENSTGUT00000005304			NA
ENSTGUG00000005111	ENSTGUT00000005341	ENSGALG00000012027	ortholog_one2one	1
ENSTGUG00000005119	ENSTGUT00000005321	ENSGALG00000009212	ortholog_one2one	1
ENSTGUG00000005123	ENSTGUT00000005322			NA
ENSTGUG00000005128	ENSTGUT00000005371	ENSGALG00000009230	ortholog_one2one	1
ENSTGUG00000005129	ENSTGUT00000005325			NA
ENSTGUG00000005132	ENSTGUT00000005338	ENSGALG00000002710	ortholog_one2one	1
ENSTGUG00000005138	ENSTGUT00000005348	ENSGALG00000015024	ortholog_one2one	1
ENSTGUG00000005139	ENSTGUT00000005339	ENSGALG00000029057	ortholog_one2one	1
ENSTGUG00000005145	ENSTGUT00000005342	ENSGALG00000002705	ortholog_one2one	1
ENSTGUG00000005146	ENSTGUT00000005403	ENSGALG00000008571	ortholog_one2one	1
ENSTGUG00000005148	ENSTGUT00000005356	ENSGALG00000005265	ortholog_one2one	1
ENSTGUG00000005149	ENSTGUT00000005355	ENSGALG00000021213	ortholog_one2one	1
ENSTGUG00000005155	ENSTGUT00000005382	ENSGALG00000014447	ortholog_one2one	1
ENSTGUG00000005161	ENSTGUT00000005380	ENSGALG00000002703	ortholog_one2one	1
ENSTGUG00000005162	ENSTGUT00000005389	ENSGALG00000011810	ortholog_one2one	1
ENSTGUG00000005163	ENSTGUT00000005359	ENSGALG00000027184	ortholog_one2one	1
ENSTGUG00000005166	ENSTGUT00000005385	ENSGALG00000005294	ortholog_one2one	1
ENSTGUG00000005179	ENSTGUT00000005374	ENSGALG00000009237	ortholog_one2one	1
ENSTGUG00000005181	ENSTGUT00000005378	ENSGALG00000009239	ortholog_one2one	1
ENSTGUG00000005185	ENSTGUT00000005392	ENSGALG00000009241	ortholog_one2one	1
ENSTGUG00000005188	ENSTGUT00000005400	ENSGALG00000002904	ortholog_one2one	1
ENSTGUG00000005189	ENSTGUT00000005396	ENSGALG00000014448	ortholog_one2one	1
ENSTGUG00000005192	ENSTGUT00000005409	ENSGALG00000005301	ortholog_one2many	1
ENSTGUG00000005196	ENSTGUT00000005419	ENSGALG00000012205	ortholog_one2many	1
ENSTGUG00000005198	ENSTGUT00000005408			NA
ENSTGUG00000005203	ENSTGUT00000005401	ENSGALG00000000123	ortholog_one2one	0
ENSTGUG00000005207	ENSTGUT00000005410	ENSGALG00000002942	ortholog_one2many	1
ENSTGUG00000005208	ENSTGUT00000005407	ENSGALG00000028659	ortholog_one2one	1
ENSTGUG00000005210	ENSTGUT00000005411	ENSGALG00000008575	ortholog_one2one	1
ENSTGUG00000005214	ENSTGUT00000005459	ENSGALG00000010187	ortholog_one2one	1
ENSTGUG00000005215	ENSTGUT00000005415	ENSGALG00000005318	ortholog_one2many	1
ENSTGUG00000005216	ENSTGUT00000005440	ENSGALG00000009257	ortholog_one2many	1
ENSTGUG00000005217	ENSTGUT00000005412	ENSGALG00000002959	ortholog_one2many	1
ENSTGUG00000005218	ENSTGUT00000005430	ENSGALG00000028471	ortholog_one2one	1
ENSTGUG00000005219	ENSTGUT00000005425	ENSGALG00000002959	ortholog_one2many	1
ENSTGUG00000005222	ENSTGUT00000005447	ENSGALG00000005353	ortholog_one2many	1
ENSTGUG00000005226	ENSTGUT00000005423	ENSGALG00000012202	ortholog_one2one	1
ENSTGUG00000005230	ENSTGUT00000005427	ENSGALG00000012195	ortholog_one2one	1
ENSTGUG00000005232	ENSTGUT00000005429			NA
ENSTGUG00000005234	ENSTGUT00000005442	ENSGALG00000019605	ortholog_one2one	1
ENSTGUG00000005236	ENSTGUT00000005438	ENSGALG00000002967	ortholog_one2one	1
ENSTGUG00000005237	ENSTGUT00000005480	ENSGALG00000008607	ortholog_one2one	1
ENSTGUG00000005245	ENSTGUT00000005466	ENSGALG00000002980	ortholog_one2one	1
ENSTGUG00000005248	ENSTGUT00000005475	ENSGALG00000009262	ortholog_one2one	1
ENSTGUG00000005249	ENSTGUT00000005474	ENSGALG00000012193	ortholog_one2many	1
ENSTGUG00000005254	ENSTGUT00000005471	ENSGALG00000004106	ortholog_one2one	1
ENSTGUG00000005265	ENSTGUT00000005463			NA
ENSTGUG00000005266	ENSTGUT00000005484	ENSGALG00000010180	ortholog_one2one	1
ENSTGUG00000005270	ENSTGUT00000005486	ENSGALG00000002991	ortholog_one2one	1
ENSTGUG00000005275	ENSTGUT00000005527	ENSGALG00000004153	ortholog_one2one	1
ENSTGUG00000005279	ENSTGUT00000005495	ENSGALG00000009268	ortholog_one2one	1
ENSTGUG00000005280	ENSTGUT00000005492	ENSGALG00000012192	ortholog_one2one	1
ENSTGUG00000005284	ENSTGUT00000005493	ENSGALG00000008614	ortholog_one2one	1
ENSTGUG00000005287	ENSTGUT00000005526	ENSGALG00000010179	ortholog_one2one	1
ENSTGUG00000005288	ENSTGUT00000005494	ENSGALG00000003013	ortholog_one2one	1
ENSTGUG00000005293	ENSTGUT00000005533	ENSGALG00000001661	ortholog_one2one	1
ENSTGUG00000005294	ENSTGUT00000005514	ENSGALG00000012188	ortholog_one2one	1
ENSTGUG00000005294	ENSTGUT00000005515	ENSGALG00000012188	ortholog_one2one	1
ENSTGUG00000005296	ENSTGUT00000005507	ENSGALG00000025862	ortholog_one2one	1
ENSTGUG00000005298	ENSTGUT00000005504	ENSGALG00000009272	ortholog_one2one	1
ENSTGUG00000005305	ENSTGUT00000005505	ENSGALG00000009276	ortholog_one2one	1
ENSTGUG00000005307	ENSTGUT00000005512	ENSGALG00000009278	ortholog_one2one	1
ENSTGUG00000005309	ENSTGUT00000005531	ENSGALG00000003073	ortholog_one2one	1
ENSTGUG00000005314	ENSTGUT00000005518	ENSGALG00000009280	ortholog_one2one	1
ENSTGUG00000005316	ENSTGUT00000005539	ENSGALG00000012184	ortholog_one2one	1
ENSTGUG00000005320	ENSTGUT00000005529	ENSGALG00000020253	ortholog_one2one	1
ENSTGUG00000005327	ENSTGUT00000005538	ENSGALG00000025765	ortholog_many2many	1
ENSTGUG00000005327	ENSTGUT00000005538	ENSGALG00000023986	ortholog_many2many	1
ENSTGUG00000005328	ENSTGUT00000005549	ENSGALG00000007550	ortholog_one2one	1
ENSTGUG00000005330	ENSTGUT00000005564	ENSGALG00000009354	ortholog_one2one	1
ENSTGUG00000005332	ENSTGUT00000005544	ENSGALG00000003085	ortholog_one2one	1
ENSTGUG00000005334	ENSTGUT00000005552	ENSGALG00000008627	ortholog_one2one	1
ENSTGUG00000005339	ENSTGUT00000005579	ENSGALG00000010178	ortholog_one2one	1
ENSTGUG00000005340	ENSTGUT00000005548	ENSGALG00000012164	ortholog_one2one	1
ENSTGUG00000005344	ENSTGUT00000005696	ENSGALG00000003135	ortholog_one2one	1
ENSTGUG00000005349	ENSTGUT00000005570	ENSGALG00000012158	ortholog_one2one	1
ENSTGUG00000005349	ENSTGUT00000005573	ENSGALG00000012158	ortholog_one2one	1
ENSTGUG00000005349	ENSTGUT00000005576	ENSGALG00000012158	ortholog_one2one	1
ENSTGUG00000005350	ENSTGUT00000005572	ENSGALG00000007555	ortholog_one2one	1
ENSTGUG00000005353	ENSTGUT00000005595	ENSGALG00000008632	ortholog_one2one	1
ENSTGUG00000005365	ENSTGUT00000005594	ENSGALG00000009361	ortholog_one2many	1
ENSTGUG00000005371	ENSTGUT00000005577	ENSGALG00000007556	ortholog_one2one	1
ENSTGUG00000005374	ENSTGUT00000005581	ENSGALG00000028376	ortholog_one2one	1
ENSTGUG00000005375	ENSTGUT00000005592	ENSGALG00000012151	ortholog_one2one	1
ENSTGUG00000005377	ENSTGUT00000005584	ENSGALG00000010173	ortholog_one2one	1
ENSTGUG00000005379	ENSTGUT00000005585	ENSGALG00000026853	ortholog_one2one	1
ENSTGUG00000005381	ENSTGUT00000005586	ENSGALG00000020349	ortholog_one2many	1
ENSTGUG00000005381	ENSTGUT00000005591	ENSGALG00000020349	ortholog_one2many	1
ENSTGUG00000005383	ENSTGUT00000005587			NA
ENSTGUG00000005384	ENSTGUT00000005588			NA
ENSTGUG00000005385	ENSTGUT00000005659	ENSGALG00000007617	ortholog_one2one	1
ENSTGUG00000005386	ENSTGUT00000005664	ENSGALG00000010166	ortholog_one2one	1
ENSTGUG00000005389	ENSTGUT00000005607	ENSGALG00000012149	ortholog_one2one	1
ENSTGUG00000005391	ENSTGUT00000005605	ENSGALG00000009056	ortholog_one2one	1
ENSTGUG00000005392	ENSTGUT00000005606	ENSGALG00000009366	ortholog_one2one	1
ENSTGUG00000005402	ENSTGUT00000005612	ENSGALG00000009052	ortholog_one2one	1
ENSTGUG00000005403	ENSTGUT00000005636			NA
ENSTGUG00000005405	ENSTGUT00000005675	ENSGALG00000012138	ortholog_one2one	1
ENSTGUG00000005407	ENSTGUT00000005614			NA
ENSTGUG00000005410	ENSTGUT00000005618	ENSGALG00000009047	ortholog_one2one	0
ENSTGUG00000005415	ENSTGUT00000005620	ENSGALG00000009041	ortholog_one2one	1
ENSTGUG00000005416	ENSTGUT00000005649	ENSGALG00000009034	ortholog_one2one	1
ENSTGUG00000005432	ENSTGUT00000005642	ENSGALG00000009373	ortholog_one2many	1
ENSTGUG00000005446	ENSTGUT00000005668	ENSGALG00000009024	ortholog_one2one	1
ENSTGUG00000005455	ENSTGUT00000005665	ENSGALG00000007625	ortholog_one2one	1
ENSTGUG00000005460	ENSTGUT00000005719	ENSGALG00000010164	ortholog_one2one	1
ENSTGUG00000005461	ENSTGUT00000005726	ENSGALG00000007672	ortholog_one2one	1
ENSTGUG00000005464	ENSTGUT00000005686	ENSGALG00000008989	ortholog_one2one	1
ENSTGUG00000005472	ENSTGUT00000005687	ENSGALG00000012116	ortholog_one2one	1
ENSTGUG00000005474	ENSTGUT00000005764	ENSGALG00000003849	ortholog_one2one	1
ENSTGUG00000005482	ENSTGUT00000005690	ENSGALG00000008979	ortholog_one2one	1
ENSTGUG00000005483	ENSTGUT00000005692	ENSGALG00000012110	ortholog_one2one	1
ENSTGUG00000005486	ENSTGUT00000005695	ENSGALG00000017392	ortholog_one2one	1
ENSTGUG00000005487	ENSTGUT00000005711	ENSGALG00000012104	ortholog_one2one	1
ENSTGUG00000005491	ENSTGUT00000005707	ENSGALG00000008969	ortholog_one2one	0
ENSTGUG00000005494	ENSTGUT00000005721			NA
ENSTGUG00000005502	ENSTGUT00000005767	ENSGALG00000008962	ortholog_one2one	1
ENSTGUG00000005517	ENSTGUT00000005733	ENSGALG00000003165	ortholog_one2one	1
ENSTGUG00000005520	ENSTGUT00000005782	ENSGALG00000007700	ortholog_one2one	1
ENSTGUG00000005527	ENSTGUT00000005751	ENSGALG00000001813	ortholog_many2many	1
ENSTGUG00000005527	ENSTGUT00000005751	ENSGALG00000003172	ortholog_many2many	1
ENSTGUG00000005540	ENSTGUT00000005753	ENSGALG00000003176	ortholog_one2one	1
ENSTGUG00000005544	ENSTGUT00000005787	ENSGALG00000001825	ortholog_one2one	1
ENSTGUG00000005555	ENSTGUT00000005786	ENSGALG00000003883	ortholog_one2one	1
ENSTGUG00000005557	ENSTGUT00000005770	ENSGALG00000008960	ortholog_one2one	1
ENSTGUG00000005559	ENSTGUT00000005783	ENSGALG00000008957	ortholog_one2one	1
ENSTGUG00000005571	ENSTGUT00000005800	ENSGALG00000007719	ortholog_one2one	1
ENSTGUG00000005572	ENSTGUT00000005834	ENSGALG00000008944	ortholog_one2one	1
ENSTGUG00000005575	ENSTGUT00000005790	ENSGALG00000003897	ortholog_one2one	1
ENSTGUG00000005576	ENSTGUT00000005795	ENSGALG00000001832	ortholog_one2one	1
ENSTGUG00000005578	ENSTGUT00000005815	ENSGALG00000003906	ortholog_one2one	1
ENSTGUG00000005584	ENSTGUT00000005823	ENSGALG00000001847	ortholog_one2one	1
ENSTGUG00000005604	ENSTGUT00000005821	ENSGALG00000003913	ortholog_one2many	1
ENSTGUG00000005608	ENSTGUT00000005824	ENSGALG00000003913	ortholog_one2many	1
ENSTGUG00000005612	ENSTGUT00000005827	ENSGALG00000001854	ortholog_one2one	1
ENSTGUG00000005613	ENSTGUT00000005856	ENSGALG00000003930	ortholog_one2one	1
ENSTGUG00000005615	ENSTGUT00000005829	ENSGALG00000001870	ortholog_one2many	1
ENSTGUG00000005616	ENSTGUT00000005830	ENSGALG00000001870	ortholog_one2many	1
ENSTGUG00000005619	ENSTGUT00000005832			NA
ENSTGUG00000005621	ENSTGUT00000005868	ENSGALG00000001879	ortholog_one2one	1
ENSTGUG00000005623	ENSTGUT00000005837	ENSGALG00000008942	ortholog_one2one	1
ENSTGUG00000005626	ENSTGUT00000005866	ENSGALG00000008937	ortholog_one2one	1
ENSTGUG00000005645	ENSTGUT00000005864	ENSGALG00000003944	ortholog_one2one	1
ENSTGUG00000005653	ENSTGUT00000005912	ENSGALG00000003970	ortholog_one2one	1
ENSTGUG00000005655	ENSTGUT00000005891	ENSGALG00000009092	ortholog_one2one	1
ENSTGUG00000005679	ENSTGUT00000005909	ENSGALG00000009095	ortholog_one2one	1
ENSTGUG00000005697	ENSTGUT00000005943	ENSGALG00000009100	ortholog_one2one	1
ENSTGUG00000005700	ENSTGUT00000005938	ENSGALG00000004059	ortholog_one2one	1
ENSTGUG00000005726	ENSTGUT00000006008	ENSGALG00000003985	ortholog_one2one	1
ENSTGUG00000005731	ENSTGUT00000005985	ENSGALG00000009107	ortholog_one2one	1
ENSTGUG00000005771	ENSTGUT00000005987			NA
ENSTGUG00000005772	ENSTGUT00000006002	ENSGALG00000008808	ortholog_one2one	1
ENSTGUG00000005787	ENSTGUT00000006054	ENSGALG00000008793	ortholog_one2one	1
ENSTGUG00000005792	ENSTGUT00000006011	ENSGALG00000026271	ortholog_one2one	1
ENSTGUG00000005796	ENSTGUT00000006022	ENSGALG00000004038	ortholog_one2one	1
ENSTGUG00000005808	ENSTGUT00000006024	ENSGALG00000004046	ortholog_one2one	1
ENSTGUG00000005809	ENSTGUT00000006063	ENSGALG00000004087	ortholog_one2one	1
ENSTGUG00000005839	ENSTGUT00000006080	ENSGALG00000008749	ortholog_one2one	1
ENSTGUG00000005850	ENSTGUT00000006105	ENSGALG00000004096	ortholog_one2one	1
ENSTGUG00000005861	ENSTGUT00000006140	ENSGALG00000009572	ortholog_one2one	1
ENSTGUG00000005864	ENSTGUT00000006108	ENSGALG00000008731	ortholog_one2one	1
ENSTGUG00000005890	ENSTGUT00000006110	ENSGALG00000004103	ortholog_one2many	1
ENSTGUG00000005891	ENSTGUT00000006115	ENSGALG00000008713	ortholog_one2one	1
ENSTGUG00000005894	ENSTGUT00000006202	ENSGALG00000004150	ortholog_one2one	1
ENSTGUG00000005899	ENSTGUT00000006125	ENSGALG00000008707	ortholog_one2one	1
ENSTGUG00000005909	ENSTGUT00000006128	ENSGALG00000008702	ortholog_one2one	1
ENSTGUG00000005912	ENSTGUT00000006133	ENSGALG00000008698	ortholog_one2one	1
ENSTGUG00000005916	ENSTGUT00000006178	ENSGALG00000008691	ortholog_one2one	1
ENSTGUG00000005924	ENSTGUT00000006149	ENSGALG00000009577	ortholog_one2one	1
ENSTGUG00000005924	ENSTGUT00000006151	ENSGALG00000009577	ortholog_one2one	1
ENSTGUG00000005932	ENSTGUT00000006163	ENSGALG00000009586	ortholog_one2many	1
ENSTGUG00000005944	ENSTGUT00000006182	ENSGALG00000009595	ortholog_one2one	1
ENSTGUG00000005958	ENSTGUT00000006218	ENSGALG00000008676	ortholog_one2one	1
ENSTGUG00000005962	ENSTGUT00000006193	ENSGALG00000009596	ortholog_one2one	1
ENSTGUG00000005972	ENSTGUT00000006194	ENSGALG00000019367	ortholog_one2one	1
ENSTGUG00000005974	ENSTGUT00000006230	ENSGALG00000009601	ortholog_one2one	1
ENSTGUG00000005982	ENSTGUT00000006214	ENSGALG00000004161	ortholog_one2one	1
ENSTGUG00000005994	ENSTGUT00000006236	ENSGALG00000004171	ortholog_one2one	1
ENSTGUG00000005998	ENSTGUT00000006226	ENSGALG00000008667	ortholog_one2one	1
ENSTGUG00000006000	ENSTGUT00000006237	ENSGALG00000002515	ortholog_one2one	1
ENSTGUG00000006006	ENSTGUT00000006261	ENSGALG00000028520	ortholog_one2one	1
ENSTGUG00000006010	ENSTGUT00000006240	ENSGALG00000009603	ortholog_one2one	1
ENSTGUG00000006016	ENSTGUT00000006241	ENSGALG00000002489	ortholog_one2one	1
ENSTGUG00000006016	ENSTGUT00000006243	ENSGALG00000002489	ortholog_one2one	1
ENSTGUG00000006017	ENSTGUT00000006263	ENSGALG00000004192	ortholog_one2one	1
ENSTGUG00000006020	ENSTGUT00000006245	ENSGALG00000009604	ortholog_one2one	1
ENSTGUG00000006021	ENSTGUT00000006252	ENSGALG00000002437	ortholog_one2many	1
ENSTGUG00000006024	ENSTGUT00000006289	ENSGALG00000009638	ortholog_one2one	1
ENSTGUG00000006031	ENSTGUT00000006272	ENSGALG00000023517	ortholog_one2one	1
ENSTGUG00000006040	ENSTGUT00000006273	ENSGALG00000008660	ortholog_one2one	1
ENSTGUG00000006043	ENSTGUT00000006303	ENSGALG00000004204	ortholog_one2one	1
ENSTGUG00000006050	ENSTGUT00000006285	ENSGALG00000002420	ortholog_one2one	1
ENSTGUG00000006051	ENSTGUT00000006280	ENSGALG00000028234	ortholog_one2one	1
ENSTGUG00000006058	ENSTGUT00000006298	ENSGALG00000008651	ortholog_one2one	1
ENSTGUG00000006064	ENSTGUT00000006292	ENSGALG00000026303	ortholog_one2one	1
ENSTGUG00000006070	ENSTGUT00000006313	ENSGALG00000009665	ortholog_one2many	1
ENSTGUG00000006071	ENSTGUT00000006294	ENSGALG00000002437	ortholog_one2many	1
ENSTGUG00000006073	ENSTGUT00000006406	ENSGALG00000002375	ortholog_one2one	1
ENSTGUG00000006081	ENSTGUT00000006342	ENSGALG00000004212	ortholog_one2one	1
ENSTGUG00000006091	ENSTGUT00000006325	ENSGALG00000028849	ortholog_one2one	1
ENSTGUG00000006103	ENSTGUT00000006347	ENSGALG00000009698	ortholog_one2one	1
ENSTGUG00000006120	ENSTGUT00000006375	ENSGALG00000004230	ortholog_one2one	1
ENSTGUG00000006125	ENSTGUT00000006377	ENSGALG00000008497	ortholog_one2one	1
ENSTGUG00000006153	ENSTGUT00000006400	ENSGALG00000004261	ortholog_one2one	1
ENSTGUG00000006154	ENSTGUT00000006420	ENSGALG00000009730	ortholog_one2one	1
ENSTGUG00000006178	ENSTGUT00000006448	ENSGALG00000004270	ortholog_one2one	1
ENSTGUG00000006187	ENSTGUT00000006472	ENSGALG00000002364	ortholog_one2many	1
ENSTGUG00000006197	ENSTGUT00000006423	ENSGALG00000009739	ortholog_one2one	1
ENSTGUG00000006201	ENSTGUT00000006441	ENSGALG00000009743	ortholog_one2one	1
ENSTGUG00000006218	ENSTGUT00000006450	ENSGALG00000009747	ortholog_one2one	1
ENSTGUG00000006225	ENSTGUT00000006465	ENSGALG00000004283	ortholog_one2one	1
ENSTGUG00000006227	ENSTGUT00000006479	ENSGALG00000009755	ortholog_one2one	1
ENSTGUG00000006242	ENSTGUT00000006493	ENSGALG00000004294	ortholog_one2one	1
ENSTGUG00000006249	ENSTGUT00000006489	ENSGALG00000001964	ortholog_one2one	1
ENSTGUG00000006256	ENSTGUT00000006485	ENSGALG00000009759	ortholog_one2one	1
ENSTGUG00000006265	ENSTGUT00000006517	ENSGALG00000001950	ortholog_one2one	1
ENSTGUG00000006270	ENSTGUT00000006538	ENSGALG00000004304	ortholog_one2one	1
ENSTGUG00000006293	ENSTGUT00000006529	ENSGALG00000001921	ortholog_one2many	1
ENSTGUG00000006303	ENSTGUT00000006542	ENSGALG00000001910	ortholog_one2one	0
ENSTGUG00000006310	ENSTGUT00000006557	ENSGALG00000014375	ortholog_one2one	1
ENSTGUG00000006314	ENSTGUT00000006559	ENSGALG00000001889	ortholog_one2many	1
ENSTGUG00000006330	ENSTGUT00000006576	ENSGALG00000013893	ortholog_one2one	1
ENSTGUG00000006331	ENSTGUT00000006562	ENSGALG00000001881	ortholog_one2many	1
ENSTGUG00000006334	ENSTGUT00000006587	ENSGALG00000001797	ortholog_one2many	1
