chrom	start	end	measure	id	i.start	i.end	contig_id	dxy_abs	contig_length	no_overlapping_islands	dxy_rel
chr1A	53086720	59289600	Fst	99	54682689	54683292	contig28662	1.0839	623	1	0.00173980738362761
chr1A	53086720	59289600	Fst	99	54705667	54719969	contig4401	0.5875	1512	1	0.000388558201058201
chr1A	53086720	59289600	Fst	99	54718167	54719186	contig1059	2.5482	890	1	0.00286314606741573
chr1A	53086720	59289600	Fst	99	54720872	54723430	contig23756	5.9482	2657	1	0.00223869025216409
chr1A	53086720	59289600	Fst	99	54724026	54729996	contig43524	0.4625	1164	1	0.00039733676975945
chr1A	53086720	59289600	Fst	99	54724026	54729996	contig32090	0.72143	1284	1	0.000561861370716511
chr1A	53086720	59289600	Fst	99	54739038	54739684	contig58661	5.5357	1234	1	0.00448598055105348
chr1A	53086720	59289600	Fst	99	54761746	54762390	contig28393	0.48929	659	1	0.00074247344461305
chr1A	53086720	59289600	Fst	99	54788273	54791239	contig60496	2.1018	1134	1	0.00185343915343915
chr1A	53086720	59289600	Fst	99	54961875	54962538	contig7248	1.9625	704	1	0.00278764204545455
chr1A	53086720	59289600	Fst	99	54996763	54997321	contig9118	0.58036	571	1	0.00101639229422067
chr1A	53086720	59289600	Fst	99	55010387	55021953	contig60984	1.275	702	1	0.00181623931623932
chr1A	53086720	59289600	Fst	99	55010387	55041728	contig13237	0.9375	1549	1	0.000605229180116204
chr1A	53086720	59289600	Fst	99	55010722	55011595	contig6170	6.9768	1775	1	0.00393059154929577
chr1A	53086720	59289600	Fst	99	55011619	55013950	contig57384	0.23393	1852	1	0.000126312095032397
chr1A	53086720	59289600	Fst	99	55019709	55020588	contig18409	0.1	867	1	0.000115340253748558
chr1A	53086720	59289600	Fst	99	55021252	55022224	contig55168	0.51429	459	1	0.00112045751633987
chr1A	53086720	59289600	Fst	99	55022493	55023929	contig55687	1.5321	1164	1	0.00131623711340206
chr1A	53086720	59289600	Fst	99	55027249	55027694	contig14137	1.0893	469	1	0.0023226012793177
chr1A	53086720	59289600	Fst	99	55032238	55046399	contig26099	0.51786	415	1	0.00124785542168675
chr1A	53086720	59289600	Fst	99	55032806	55047495	contig57843	7.2679	1206	1	0.00602645107794362
chr1A	53086720	59289600	Fst	99	55039543	55041728	contig19787	0.78036	2188	1	0.000356654478976234
chr1A	53086720	59289600	Fst	99	55043999	55045313	contig57018	3.1946	1313	1	0.00243305407463823
chr1A	53086720	59289600	Fst	99	55049441	55049979	contig32715	0.48393	541	1	0.000894510166358595
chr1A	53086720	59289600	Fst	99	55086327	55087418	contig4695	0.0625	1111	1	5.62556255625563e-05
chr1A	53086720	59289600	Fst	99	55263301	55263772	contig37926	0.52143	484	1	0.0010773347107438
chr1A	53086720	59289600	Fst	99	55264208	55264734	contig37194	0.14821	496	1	0.000298810483870968
chr1A	53086720	59289600	Fst	99	55344518	55363537	contig31064	2.525	1119	1	0.00225647899910634
chr1A	53086720	59289600	Fst	99	55344568	55365658	contig295	0.4875	979	1	0.000497957099080695
chr1A	53086720	59289600	Fst	99	55361117	55361678	contig25314	2.5536	570	1	0.00448
chr1A	53086720	59289600	Fst	99	55361873	55362522	contig43861	0.49821	655	1	0.000760625954198473
chr1A	53086720	59289600	Fst	99	55364459	55364959	contig38472	0.5125	521	1	0.000983685220729366
chr1A	53086720	59289600	Fst	99	55370107	55385153	contig17776	12.446	2345	1	0.00530746268656716
chr1A	53086720	59289600	Fst	99	55370107	55385153	contig57839	0.625	2315	1	0.000269978401727862
chr1A	53086720	59289600	Fst	99	55390798	55392705	contig11810	0.5125	1948	1	0.000263090349075975
chr1A	53086720	59289600	Fst	99	55404675	55405587	contig56112	0.1125	912	1	0.000123355263157895
chr1A	53086720	59289600	Fst	99	55417561	55418936	contig56006	1.1321	1432	1	0.000790572625698324
chr1A	53086720	59289600	Fst	99	55425361	55425955	contig44902	0.8875	617	1	0.00143841166936791
chr1A	53086720	59289600	Fst	99	55426341	55427235	contig37190	3.3107	2027	1	0.00163330044400592
chr1A	53086720	59289600	Fst	99	55451613	55452647	contig3180	2.0875	906	1	0.00230408388520971
chr1A	53086720	59289600	Fst	99	55454667	55455369	contig5684	0.0125	683	1	1.83016105417277e-05
chr1A	53086720	59289600	Fst	99	55458931	55474042	contig43906	2.1268	2832	1	0.000750988700564972
chr1A	53086720	59289600	Fst	99	55458931	55484445	contig60580	10.314	4466	1	0.00230944917151814
chr1A	53086720	59289600	Fst	99	55492555	55494395	contig6521	0	1837	1	0
chr1A	53086720	59289600	Fst	99	55492555	55494395	contig30305	2.2071	1806	1	0.00122209302325581
chr1A	53086720	59289600	Fst	99	55495323	55497149	contig45006	1.1929	1897	1	0.000628835002635741
chr1A	53086720	59289600	Fst	99	55497193	55497904	contig10355	0.12857	730	1	0.000176123287671233
chr1A	53086720	59289600	Fst	99	55648654	55663355	contig37819	0	1536	1	0
chr1A	53086720	59289600	Fst	99	55648654	55658049	contig40651	0.0375	1159	1	3.23554788610871e-05
chr1A	53086720	59289600	Fst	99	55662337	55665669	contig43145	2.7929	2408	1	0.00115984219269103
chr1A	53086720	59289600	Fst	99	55671370	55672689	contig23011	1.075	1347	1	0.000798069784706756
chr1A	53086720	59289600	Fst	99	55998722	56000458	contig32191	6.1339	1758	1	0.0034891353811149
chr1A	53086720	59289600	Fst	99	56013420	56016105	contig34268	4.5286	2688	1	0.00168474702380952
chr1A	53086720	59289600	Fst	99	56026397	56030278	contig37702	0.28571	1790	1	0.000159614525139665
chr1A	53086720	59289600	Fst	99	56032852	56034819	contig43113	8.0536	1958	1	0.00411317671092952
chr1A	53086720	59289600	Fst	99	56036938	56038656	contig11749	4.5161	1668	1	0.00270749400479616
chr1A	53086720	59289600	Fst	99	56040831	56041265	contig10421	0.66964	437	1	0.00153235697940503
chr1A	53086720	59289600	Fst	99	56046231	56047490	contig10373	0.86071	889	1	0.000968177727784027
chr1A	53086720	59289600	Fst	99	56049183	56050238	contig16651	0.69643	563	1	0.00123699822380107
chr1A	53086720	59289600	Fst	99	56052016	56053057	contig8514	1.7071	1053	1	0.00162117758784425
chr1A	53086720	59289600	Fst	99	56061940	56063651	contig51621	2.9411	1662	1	0.00176961492178099
chr1A	53086720	59289600	Fst	99	56084030	56085305	contig44514	0.78036	1275	1	0.000612047058823529
chr1A	53086720	59289600	Fst	99	56085375	56087125	contig60318	4.2679	1724	1	0.00247558004640371
chr1A	53086720	59289600	Fst	99	56088332	56089068	contig53777	0.5625	735	1	0.00076530612244898
chr1A	53086720	59289600	Fst	99	56091262	56092790	contig25719	1.1321	1539	1	0.000735607537361923
chr1A	53086720	59289600	Fst	99	56095338	56096460	contig30637	5.2196	1118	1	0.00466869409660107
chr1A	53086720	59289600	Fst	99	56161902	56163142	contig58482	3.4429	1218	1	0.00282668308702791
chr1A	53086720	59289600	Fst	99	56180164	56181478	contig27066	4.6786	1320	1	0.00354439393939394
chr1A	53086720	59289600	Fst	99	56182100	56182744	contig19521	0.057143	644	1	8.87313664596273e-05
chr1A	53086720	59289600	Fst	99	56225427	56226322	contig31957	1.4804	901	1	0.00164306326304107
chr1A	53086720	59289600	Fst	99	56256813	56257383	contig4707	0.1625	570	1	0.000285087719298246
chr1A	53086720	59289600	Fst	99	56264575	56266530	contig37027	3.5321	1963	1	0.00179933774834437
chr1A	53086720	59289600	Fst	99	56267463	56268400	contig58892	0.99821	908	1	0.00109935022026432
chr1A	53086720	59289600	Fst	99	56395567	56398489	contig35345	8.5589	2941	1	0.00291020061203672
chr1A	53086720	59289600	Fst	99	56398457	56399760	contig13955	1.225	1280	1	0.00095703125
chr1A	53086720	59289600	Fst	99	56400614	56404633	contig53992	0.17143	1099	1	0.000155987261146497
chr1A	53086720	59289600	Fst	99	56469608	56481759	contig12729	2.1607	1530	1	0.00141222222222222
chr1A	53086720	59289600	Fst	99	56491834	56493932	contig6040	2.3464	2194	1	0.00106946216955333
chr1A	53086720	59289600	Fst	99	56515181	56516214	contig25057	2.9571	1137	1	0.00260079155672823
chr1A	53086720	59289600	Fst	99	56522817	56524713	contig60245	5.4304	1893	1	0.00286867406233492
chr1A	53086720	59289600	Fst	99	56529748	56531112	contig49570	1.0536	1342	1	0.000785096870342772
chr1A	53086720	59289600	Fst	99	56545403	56547708	contig30048	1.2089	2230	1	0.000542107623318386
chr1A	53086720	59289600	Fst	99	56552349	56552914	contig37122	0.51964	581	1	0.000894388984509466
chr1A	53086720	59289600	Fst	99	56554841	56555518	contig30219	0.50536	667	1	0.000757661169415292
chr1A	53086720	59289600	Fst	99	56580403	56583617	contig41599	10.464	3253	1	0.00321672302490009
chr1A	53086720	59289600	Fst	99	56583654	56585610	contig44362	1.9804	1938	1	0.0010218782249742
chr1A	53086720	59289600	Fst	99	56606376	56615090	contig34008	0.125	809	1	0.00015451174289246
chr1A	53086720	59289600	Fst	99	56627358	56636738	contig8851	2.6429	2017	1	0.00131031234506693
chr1A	53086720	59289600	Fst	99	56641235	56643617	contig53704	0.54643	944	1	0.000578845338983051
chr1A	53086720	59289600	Fst	99	56691967	56692861	contig10042	1.6286	895	1	0.00181966480446927
chr1A	53086720	59289600	Fst	99	56724749	56725591	contig35893	0.1	847	1	0.000118063754427391
chr1A	53086720	59289600	Fst	99	56728129	56729861	contig3988	0.50536	1767	1	0.000285998868138087
chr1A	53086720	59289600	Fst	99	56728129	56729861	contig25172	0	1764	1	0
chr1A	53086720	59289600	Fst	99	56752603	56753534	contig696	0.65536	881	1	0.000743881952326901
chr1A	53086720	59289600	Fst	99	56773503	56774389	contig8886	0.18571	881	1	0.000210794551645857
chr1A	53086720	59289600	Fst	99	56788086	56789279	contig5587	1.5464	1212	1	0.00127590759075908
chr1A	53086720	59289600	Fst	99	56795905	56797873	contig8207	1.6679	1994	1	0.000836459378134403
chr1A	53086720	59289600	Fst	99	56808523	56809158	contig48337	0.675	745	1	0.000906040268456376
chr1A	53086720	59289600	Fst	99	56828270	56828642	contig43010	1.9339	374	1	0.00517085561497326
chr1A	53086720	59289600	Fst	99	56832351	56833339	contig43002	1.0036	999	1	0.0010046046046046
chr1A	53086720	59289600	Fst	99	56841579	56842438	contig5065	1.9607	856	1	0.00229053738317757
chr1A	53086720	59289600	Fst	99	56869049	56871862	contig807	0.55179	680	1	0.000811455882352941
chr1A	53086720	59289600	Fst	99	56924979	56931079	contig57421	0.46429	744	1	0.000624045698924731
chr1A	53086720	59289600	Fst	99	56925842	56937350	contig35200	3.2696	2208	1	0.00148079710144928
chr1A	53086720	59289600	Fst	99	56928665	56931079	contig17691	0.61786	700	1	0.000882657142857143
chr1A	53086720	59289600	Fst	99	56929082	56957116	contig58543	0.85893	6755	1	0.000127154700222058
chr1A	53086720	59289600	Fst	99	56929082	56954974	contig6353	0.12857	5788	1	2.2213199723566e-05
chr1A	53086720	59289600	Fst	99	56929082	56957114	contig19598	0	6795	1	0
chr1A	53086720	59289600	Fst	99	56939146	56939796	contig50421	0.3625	629	1	0.00057631160572337
chr1A	53086720	59289600	Fst	99	56940965	56943657	contig15823	3.3714	2781	1	0.00121229773462783
chr1A	53086720	59289600	Fst	99	56953965	56954693	contig40040	0.49821	729	1	0.000683415637860082
chr1A	53086720	59289600	Fst	99	57243686	57244925	contig37031	0.51429	1229	1	0.000418462164361269
chr1A	53086720	59289600	Fst	99	57248899	57249725	contig57270	0.1	834	1	0.000119904076738609
chr1A	53086720	59289600	Fst	99	57270630	57271101	contig13292	0.525	581	1	0.000903614457831325
chr1A	53086720	59289600	Fst	99	57285729	57298973	contig5273	0.95893	2057	1	0.000466178901312591
chr1A	53086720	59289600	Fst	99	57303838	57304941	contig47867	0.52321	1066	1	0.000490816135084428
chr1A	53086720	59289600	Fst	99	57333761	57349149	contig16826	1.9071	3935	1	0.000484650571791614
chr1A	53086720	59289600	Fst	99	57350552	57352474	contig52935	0.575	1665	1	0.000345345345345345
chr1A	53086720	59289600	Fst	99	57350605	57355504	contig2378	0.085714	1901	1	4.50889005786428e-05
chr1A	53086720	59289600	Fst	99	57392823	57401154	contig19828	1.0143	613	1	0.00165464926590538
chr1A	53086720	59289600	Fst	99	57396115	57404605	contig6189	3.2589	1924	1	0.00169381496881497
chr1A	53086720	59289600	Fst	99	57810462	57816402	contig4319	3.4464	599	1	0.00575358931552588
chr1A	53086720	59289600	Fst	99	57810489	57814593	contig24779	0.64821	1143	1	0.000567112860892388
chr1A	53086720	59289600	Fst	99	57820720	57821816	contig1160	0.05	1103	1	4.53309156844968e-05
chr1A	53086720	59289600	Fst	99	57952492	57983575	contig51672	6.1607	3979	1	0.00154830359386781
chr1A	53086720	59289600	Fst	99	57966336	57966995	contig32229	0.24286	651	1	0.000373056835637481
chr1A	53086720	59289600	Fst	99	57974754	57974997	contig935	1.1946	244	1	0.00489590163934426
chr1A	53086720	59289600	Fst	99	57991772	57992377	contig29050	0.49286	634	1	0.000777381703470032
chr1A	53086720	59289600	Fst	99	57997556	57998158	contig6060	2.0429	1163	1	0.00175657781599312
chr1A	53086720	59289600	Fst	99	57999392	58000852	contig824	1.0482	1235	1	0.000848744939271255
chr1A	53086720	59289600	Fst	99	58002630	58003282	contig37602	2.8893	652	1	0.00443144171779141
chr1A	53086720	59289600	Fst	99	58380539	58382098	contig28401	3.2375	1609	1	0.00201211932877564
chr1A	53086720	59289600	Fst	99	58382260	58382632	contig56810	0.125	436	1	0.000286697247706422
chr1A	53086720	59289600	Fst	99	58394601	58396610	contig32949	3.7089	2019	1	0.0018369985141159
chr1A	53086720	59289600	Fst	99	58396889	58398028	contig1950	0.60536	1272	1	0.000475911949685535
chr1A	53086720	59289600	Fst	99	58396889	58398028	contig54076	1.4857	1277	1	0.00116342991386061
chr1A	53086720	59289600	Fst	99	58453327	58454354	contig38913	0.042857	1003	1	4.2728813559322e-05
chr1A	53086720	59289600	Fst	99	58546293	58546798	contig43881	0.58036	500	1	0.00116072
chr1A	53086720	59289600	Fst	99	58552049	58552908	contig9355	1.0696	873	1	0.00122520045819015
chr1A	53086720	59289600	Fst	99	58555563	58556680	contig24846	1.6786	1100	1	0.001526
chr1A	53086720	59289600	Fst	99	58573111	58574032	contig3027	0.53571	920	1	0.00058229347826087
chr1A	53086720	59289600	Fst	99	58647663	58648173	contig56937	0.0625	521	1	0.000119961612284069
chr1A	53086720	59289600	Fst	99	58678362	58679690	contig17894	2.1929	796	1	0.00275489949748744
chr1A	53086720	59289600	Fst	99	58679862	58680298	contig9429	0.56786	432	1	0.00131449074074074
chr1A	53086720	59289600	Fst	99	58716948	58718501	contig53183	0.80714	1570	1	0.000514101910828025
chr1A	53086720	59289600	Fst	99	58717460	58718136	contig44573	0	1179	1	0
chr1A	53086720	59289600	Fst	99	58736116	58737581	contig30017	3.1893	1519	1	0.00209960500329164
chr1A	53086720	59289600	Fst	99	58739632	58741121	contig12017	0.50536	841	1	0.000600903686087991
chr1A	53086720	59289600	Fst	99	58746753	58748004	contig19492	0.62857	959	1	0.000655443169968717
chr1A	53086720	59289600	Fst	99	58753119	58753875	contig7316	0.14286	759	1	0.000188221343873518
chr1A	53086720	59289600	Fst	99	58754963	58755795	contig53287	0.40357	835	1	0.000483317365269461
chr1A	53086720	59289600	Fst	99	58773823	58774666	contig11630	2.1393	835	1	0.00256203592814371
chr1A	53086720	59289600	Fst	99	58791790	58792735	contig30093	1.9143	995	1	0.00192391959798995
chr1A	53086720	59289600	Fst	99	58793788	58796176	contig36438	0.14286	2313	1	6.17639429312581e-05
chr1A	53086720	59289600	Fst	99	58794259	58796176	contig12556	0.2375	2305	1	0.000103036876355748
chr1A	53086720	59289600	Fst	99	58797063	58797539	contig49342	0.1	481	1	0.000207900207900208
chr1A	53086720	59289600	Fst	99	58797615	58814677	contig53398	0.81786	1566	1	0.000522260536398468
chr1A	53086720	59289600	Fst	99	58799081	58799739	contig18624	0.65357	660	1	0.000990257575757576
chr1A	53086720	59289600	Fst	99	58799810	58803583	contig47872	1.5321	1006	1	0.00152296222664016
chr1A	53086720	59289600	Fst	99	58803524	58813670	contig19482	0.50357	1186	1	0.000424595278246206
chr1A	53086720	59289600	Fst	99	58806959	58807823	contig11373	0.028571	895	1	3.1922905027933e-05
chr1A	53086720	59289600	Fst	99	58812821	58831093	contig60940	0.63929	903	1	0.00070796234772979
chr1A	53086720	59289600	Fst	99	58814628	58815243	contig2644	0.0125	613	1	2.03915171288744e-05
chr1A	53086720	59289600	Fst	99	58826767	58828139	contig17844	1.3804	1374	1	0.00100465793304221
chr1A	53086720	59289600	Fst	99	58830719	58832010	contig29473	4.5518	1269	1	0.00358691883372734
chr1A	53086720	59289600	Fst	99	58834973	58835501	contig32014	0.085714	517	1	0.000165791102514507
chr1A	53086720	59289600	Fst	99	58848692	58849746	contig43318	0.73393	1013	1	0.000724511352418559
chr1A	53086720	59289600	Fst	99	58851202	58852340	contig50090	2.3679	1127	1	0.00210106477373558
chr1A	53086720	59289600	Fst	99	58855653	58856978	contig11516	1.7964	1254	1	0.00143253588516746
chr1A	53086720	59289600	Fst	99	58858298	58859694	contig45107	4.5286	1397	1	0.00324166070150322
chr1A	53086720	59289600	Fst	99	58866181	58866418	contig60101	0.25714	237	1	0.00108497890295359
chr1A	53086720	59289600	Fst	99	58871034	58871691	contig51832	1.1161	676	1	0.00165103550295858
chr1A	53086720	59289600	Fst	99	58874843	58875134	contig19187	4.0482	1343	1	0.00301429635145197
chr1A	53086720	59289600	Fst	99	58878370	58879145	contig49131	2.0429	799	1	0.00255682102628285
chr1A	53086720	59289600	Fst	99	58878373	58881966	contig40341	0.78929	652	1	0.00121056748466258
chr1A	53086720	59289600	Fst	99	58914016	58915623	contig39453	4.7357	1622	1	0.00291966707768187
chr1A	53086720	59289600	Fst	99	58917071	58935814	contig30154	1.1554	1296	1	0.000891512345679012
chr1A	53086720	59289600	Fst	99	59041871	59042305	contig10617	0.22857	440	1	0.000519477272727273
chr1A	53086720	59289600	Fst	99	59212052	59217524	contig39916	1.8982	986	1	0.00192515212981744
chr1A	53086720	59289600	Fst	99	59245969	59277805	contig21583	2.4143	2693	1	0.000896509468993687
chr1A	53086720	59289600	Fst	99	59245969	59273743	contig34771	0.57321	788	1	0.00072742385786802
chr1A	53086720	59289600	Fst	99	59246988	59248015	contig34617	2.2446	1049	1	0.0021397521448999
chr1A	53086720	59289600	Fst	99	59257411	59258411	contig27753	1.7875	989	1	0.00180738119312437
chr1A	53086720	59289600	Fst	99	59277864	59278580	contig28296	1.6946	953	1	0.00177817418677859
chr1A	53086720	59289600	Fst	99	59279154	59280407	contig51502	1.2107	1280	1	0.000945859375
chr1A	53086720	59289600	Fst	99	59286199	59287061	contig44770	0.50536	872	1	0.00057954128440367
chr2	26818720	33722080	Fst	100	26912721	26938644	contig60890	1.3607	869	1	0.00156582278481013
chr2	26818720	33722080	Fst	100	26914412	26918006	contig33898	1.2446	765	1	0.00162692810457516
chr2	26818720	33722080	Fst	100	27106708	27113188	contig14815	6.0571	1903	1	0.00318292170257488
chr2	26818720	33722080	Fst	100	27157056	27160350	contig57432	0.91786	2173	1	0.000422393005062126
chr2	26818720	33722080	Fst	100	27160706	27163336	contig19718	0.38571	2656	1	0.000145222138554217
chr2	26818720	33722080	Fst	100	27160706	27163336	contig3268	1.0607	2656	1	0.000399359939759036
chr2	26818720	33722080	Fst	100	27229586	27230880	contig7601	0.48929	1296	1	0.000377538580246914
chr2	26818720	33722080	Fst	100	27231850	27243597	contig18778	1.8429	5594	1	0.000329442259563818
chr2	26818720	33722080	Fst	100	27235944	27236613	contig32178	0.50536	655	1	0.000771541984732825
chr2	26818720	33722080	Fst	100	27243587	27246794	contig2371	0.61786	846	1	0.000730330969267139
